iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
557,0.2785,4,2,4,0,0,0,0,0,0,-159.962,164.946,-104.581,-76.6431,-90.4241,-48.2391,0,0,0,0,0,0,-15.4841,31.2084,36.2448,-11.3103,-15.7388,-12.2178
558,0.279,4,2,4,0,0,0,0,0,0,-159.13,166.238,-104.922,-77.608,-90.7243,-49.214,0,0,0,0,0,0,-15.3576,31.5808,36.1894,-11.5424,-15.5661,-12.6135
559,0.2795,4,2,4,0,0,0,0,0,0,-158.341,167.221,-105.216,-78.2332,-91.0375,-50.0574,0,0,0,0,0,0,-15.2234,32.0827,36.1004,-11.9312,-15.375,-13.0831
560,0.28,4,2,4,0,0,0,0,0,0,-157.558,167.911,-105.464,-78.5588,-91.3439,-50.7697,0,0,0,0,0,0,-15.1276,32.5333,35.9764,-12.251,-15.2393,-13.5286
561,0.2805,4,2,4,0,0,0,0,0,0,-156.753,168.25,-105.634,-78.5275,-91.5998,-51.3237,0,0,0,0,0,0,-15.0524,33.012,35.8395,-12.6131,-15.1173,-13.9801
562,0.281,4,2,4,0,0,0,0,0,0,-155.853,168.249,-105.746,-78.1629,-91.7551,-51.7233,0,0,0,0,0,0,-14.9738,33.5126,35.7172,-13.0005,-14.9852,-14.4312
563,0.2815,4,2,4,0,0,0,0,0,0,-154.845,168.022,-105.832,-77.5683,-91.8141,-52.014,0,0,0,0,0,0,-14.9051,33.868,35.6376,-13.2482,-14.834,-14.7918
564,0.282,4,2,4,0,0,0,0,0,0,-153.726,167.603,-105.873,-76.7985,-91.7605,-52.2203,0,0,0,0,0,0,-14.8481,34.158,35.6462,-13.3961,-14.6419,-15.0911
565,0.2825,4,2,4,0,0,0,0,0,0,-152.479,167.056,-105.919,-75.9219,-91.6092,-52.371,0,0,0,0,0,0,-14.8017,34.3775,35.6673,-13.4712,-14.4308,-15.321
566,0.283,4,2,4,0,0,0,0,0,0,-151.073,166.457,-105.972,-75.0155,-91.3288,-52.5067,0,0,0,0,0,0,-14.7627,34.4908,35.6993,-13.437,-14.2178,-15.4753
567,0.2835,4,2,4,0,0,0,0,0,0,-149.539,165.863,-105.996,-74.1612,-90.9452,-52.6462,0,0,0,0,0,0,-14.6979,34.4932,35.764,-13.2658,-13.9835,-15.5482
568,0.284,4,2,4,0,0,0,0,0,0,-147.92,165.368,-106.045,-73.44,-90.5157,-52.8358,0,0,0,0,0,0,-14.6233,34.3361,35.8961,-12.949,-13.706,-15.5225
569,0.2845,4,2,4,0,0,0,0,0,0,-146.185,165.071,-106.169,-72.9348,-90.0374,-53.1259,0,0,0,0,0,0,-14.5414,34.0278,36.0577,-12.494,-13.395,-15.4087
570,0.285,4,2,4,0,0,0,0,0,0,-144.403,165.026,-106.346,-72.7183,-89.5698,-53.545,0,0,0,0,0,0,-14.4496,33.6468,36.2182,-11.9337,-13.0947,-15.2588
571,0.2855,4,2,4,0,0,0,0,0,0,-142.621,165.248,-106.556,-72.8101,-89.1455,-54.0968,0,0,0,0,0,0,-14.3453,33.2295,36.3457,-11.341,-12.8243,-15.0989
572,0.286,4,2,4,0,0,0,0,0,0,-140.879,165.708,-106.792,-73.1497,-88.7878,-54.7708,0,0,0,0,0,0,-14.1852,32.8977,36.4041,-10.8561,-12.5191,-15.0058
573,0.2865,4,2,4,0,0,0,0,0,0,-139.206,166.384,-107.061,-73.7117,-88.5261,-55.5548,0,0,0,0,0,0,-13.9775,32.6532,36.4044,-10.4655,-12.1827,-14.9788
574,0.287,4,2,4,0,0,0,0,0,0,-137.622,167.258,-107.383,-74.4739,-88.382,-56.4441,0,0,0,0,0,0,-13.7889,32.4815,36.485,-10.1339,-11.8483,-15.0163
575,0.2875,4,2,4,0,0,0,0,0,0,-136.125,168.273,-107.721,-75.375,-88.3387,-57.4085,0,0,0,0,0,0,-13.614,32.3879,36.4457,-9.91798,-11.604,-15.1139
576,0.288,4,2,4,0,0,0,0,0,0,-134.725,169.421,-108.093,-76.3994,-88.4135,-58.4485,0,0,0,0,0,0,-13.3977,32.402,36.3517,-9.80963,-11.3566,-15.2948
577,0.2885,4,2,4,0,0,0,0,0,0,-133.427,170.676,-108.49,-77.5084,-88.5945,-59.5521,0,0,0,0,0,0,-13.1544,32.5181,36.2499,-9.82402,-11.1078,-15.5583
578,0.289,4,2,4,0,0,0,0,0,0,-132.27,171.96,-108.877,-78.6017,-88.8862,-60.6691,0,0,0,0,0,0,-12.9772,32.7001,36.1349,-9.90755,-10.9618,-15.874
579,0.2895,4,2,4,0,0,0,0,0,0,-131.218,173.072,-109.231,-79.4612,-89.2347,-61.6944,0,0,0,0,0,0,-12.8241,33.0449,35.9804,-10.178,-10.8427,-16.2971
580,0.29,4,2,4,0,0,0,0,0,0,-130.231,173.977,-109.541,-80.0741,-89.6047,-62.6103,0,0,0,0,0,0,-12.6637,33.444,35.8113,-10.5146,-10.6952,-16.7591
581,0.2905,4,2,4,0,0,0,0,0,0,-129.302,174.628,-109.775,-80.405,-89.9765,-63.3848,0,0,0,0,0,0,-12.5332,33.9236,35.6648,-10.9186,-10.5714,-17.2576
582,0.291,4,2,4,0,0,0,0,0,0,-128.399,174.996,-109.937,-80.4287,-90.3309,-63.995,0,0,0,0,0,0,-12.46,34.4473,35.5189,-11.3512,-10.5074,-17.7522
583,0.2915,4,2,4,0,0,0,0,0,0,-127.435,175.072,-110.07,-80.1469,-90.5937,-64.4418,0,0,0,0,0,0,-12.3933,34.9159,35.4399,-11.7366,-10.3964,-18.2056
584,0.292,4,2,4,0,0,0,0,0,0,-126.411,174.952,-110.141,-79.662,-90.7517,-64.7789,0,0,0,0,0,0,-12.3423,35.237,35.3375,-11.9475,-10.2979,-18.5435
585,0.2925,4,2,4,0,0,0,0,0,0,-125.265,174.662,-110.133,-79.0187,-90.7462,-65.0339,0,0,0,0,0,0,-12.3144,35.4915,35.2638,-12.066,-10.2026,-18.8174
586,0.293,4,2,4,0,0,0,0,0,0,-123.992,174.267,-110.049,-78.2831,-90.584,-65.2463,0,0,0,0,0,0,-12.2772,35.685,35.2147,-12.103,-10.0796,-19.0348
587,0.2935,4,2,4,0,0,0,0,0,0,-122.573,173.806,-109.919,-77.5188,-90.2615,-65.4468,0,0,0,0,0,0,-12.223,35.7982,35.2318,-12.034,-9.87486,-19.1999
588,0.294,4,2,4,0,0,0,0,0,0,-121.016,173.382,-109.8,-76.8378,-89.8314,-65.6907,0,0,0,0,0,0,-12.1661,35.7416,35.3505,-11.7703,-9.58845,-19.2584
589,0.2945,4,2,4,0,0,0,0,0,0,-119.355,173.066,-109.712,-76.3003,-89.3286,-66.017,0,0,0,0,0,0,-12.0606,35.5295,35.5217,-11.3591,-9.21519,-19.2165
590,0.295,4,2,4,0,0,0,0,0,0,-117.612,172.891,-109.627,-75.9295,-88.7799,-66.4392,0,0,0,0,0,0,-11.8897,35.2783,35.6735,-10.9189,-8.77544,-19.1542
591,0.2955,4,2,4,0,0,0,0,0,0,-115.818,172.86,-109.561,-75.7321,-88.2369,-66.9568,0,0,0,0,0,0,-11.686,35.037,35.8855,-10.4749,-8.26273,-19.1075
592,0.296,4,2,4,0,0,0,0,0,0,-114.042,173.006,-109.538,-75.7609,-87.7722,-67.5865,0,0,0,0,0,0,-11.4865,34.7809,36.1038,-10.0182,-7.76224,-19.0522
593,0.2965,4,2,4,0,0,0,0,0,0,-112.295,173.311,-109.571,-75.9777,-87.3766,-68.3229,0,0,0,0,0,0,-11.2911,34.5672,36.2716,-9.63406,-7.29466,-19.0344
594,0.297,4,2,4,0,0,0,0,0,0,-110.574,173.765,-109.638,-76.3655,-87.0477,-69.1553,0,0,0,0,0,0,-11.0901,34.3884,36.4044,-9.29377,-6.85624,-19.0552
595,0.2975,4,2,4,0,0,0,0,0,0,-108.912,174.357,-109.744,-76.9036,-86.8173,-70.0706,0,0,0,0,0,0,-10.8888,34.2794,36.5197,-9.03452,-6.45948,-19.1344
596,0.298,4,2,4,0,0,0,0,0,0,-107.344,175.063,-109.873,-77.5509,-86.6973,-71.0566,0,0,0,0,0,0,-10.6903,34.2734,36.5413,-8.90329,-6.15342,-19.2806
597,0.2985,4,2,4,0,0,0,0,0,0,-105.866,175.86,-110.071,-78.2965,-86.7137,-72.0993,0,0,0,0,0,0,-10.4929,34.3513,36.5287,-8.86014,-5.87804,-19.4894
598,0.299,4,2,4,0,0,0,0,0,0,-104.477,176.74,-110.327,-79.1232,-86.8493,-73.2029,0,0,0,0,0,0,-10.3278,34.4914,36.4427,-8.89993,-5.70317,-19.7496
599,0.2995,4,2,4,0,0,0,0,0,0,-103.161,177.616,-110.607,-79.9261,-87.0729,-74.3086,0,0,0,0,0,0,-10.1725,34.6938,36.3284,-9.03479,-5.56515,-20.0757
600,0.3,4,2,4,0,0,0,0,0,0,-101.91,178.423,-110.886,-80.627,-87.3599,-75.3645,0,0,0,0,0,0,-10.0314,34.9707,36.1846,-9.23502,-5.46691,-20.455
601,0.3005,4,2,4,0,0,0,0,0,0,-100.744,179.059,-111.149,-81.1461,-87.7122,-76.3062,0,0,0,0,0,0,-9.8826,35.4071,36.0592,-9.57787,-5.35589,-20.9586
602,0.301,4,2,4,0,0,0,0,0,0,-99.6103,179.53,-111.413,-81.4939,-88.0735,-77.1353,0,0,0,0,0,0,-9.75189,35.8669,35.8845,-9.93669,-5.28954,-21.484
603,0.3015,4,2,4,0,0,0,0,0,0,-98.4774,179.852,-111.596,-81.6637,-88.3585,-77.8646,0,0,0,0,0,0,-9.61937,36.2762,35.6682,-10.2609,-5.25712,-21.9779
604,0.302,4,2,4,0,0,0,0,0,0,-97.3407,179.975,-111.672,-81.5962,-88.5511,-78.4598,0,0,0,0,0,0,-9.481,36.6711,35.5069,-10.5629,-5.17891,-22.4731
605,0.3025,4,2,4,0,0,0,0,0,0,-96.1575,179.914,-111.674,-81.3197,-88.6335,-78.9322,0,0,0,0,0,0,-9.36052,36.9911,35.3745,-10.7804,-5.09721,-22.9042
606,0.303,4,2,4,0,0,0,0,0,0,-94.905,179.74,-111.631,-80.9231,-88.6083,-79.331,0,0,0,0,0,0,-9.25244,37.2077,35.257,-10.8678,-4.9986,-23.2414
607,0.3035,4,2,4,0,0,0,0,0,0,-93.5651,179.511,-111.555,-80.4698,-88.4608,-79.7082,0,0,0,0,0,0,-9.15367,37.3582,35.1944,-10.8577,-4.86189,-23.5189
608,0.304,4,2,4,0,0,0,0,0,0,-92.142,179.212,-111.391,-79.9359,-88.1708,-80.0482,0,0,0,0,0,0,-9.00533,37.4582,35.1464,-10.7943,-4.64836,-23.7603
609,0.3045,4,2,4,0,0,0,0,0,0,-90.6132,178.851,-111.163,-79.3516,-87.7384,-80.3614,0,0,0,0,0,0,-8.81845,37.5023,35.1594,-10.6424,-4.34637,-23.9457
610,0.305,4,2,4,0,0,0,0,0,0,-89.0244,178.493,-110.902,-78.7836,-87.2321,-80.6902,0,0,0,0,0,0,-8.63698,37.4926,35.2011,-10.4326,-4.01868,-24.0768
611,0.3055,4,2,4,0,0,0,0,0,0,-87.3954,178.186,-110.662,-78.2957,-86.7073,-81.0652,0,0,0,0,0,0,-8.44815,37.3643,35.3548,-10.0946,-3.60389,-24.1186
612,0.306,4,2,4,0,0,0,0,0,0,-85.7276,177.956,-110.427,-77.9059,-86.1536,-81.5044,0,0,0,0,0,0,-8.25273,37.2033,35.5247,-9.73391,-3.16016,-24.1307
613,0.3065,4,2,4,0,0,0,0,0,0,-84.0493,177.823,-110.202,-77.631,-85.5995,-82.028,0,0,0,0,0,0,-8.04166,37.0578,35.6723,-9.3774,-2.72154,-24.1522
614,0.307,4,2,4,0,0,0,0,0,0,-82.3803,177.821,-109.971,-77.5013,-85.0607,-82.655,0,0,0,0,0,0,-7.82694,36.8884,35.8136,-9.00058,-2.28848,-24.1608
615,0.3075,4,2,4,0,0,0,0,0,0,-80.7524,177.951,-109.768,-77.5368,-84.5871,-83.3841,0,0,0,0,0,0,-7.62046,36.7266,35.9804,-8.63117,-1.8527,-24.1805
616,0.308,4,2,4,0,0,0,0,0,0,-79.1534,178.193,-109.612,-77.7155,-84.1745,-84.2058,0,0,0,0,0,0,-7.41093,36.618,36.1991,-8.30264,-1.38588,-24.2527
617,0.3085,4,2,4,0,0,0,0,0,0,-77.5736,178.51,-109.532,-78.0053,-83.8429,-85.0947,0,0,0,0,0,0,-7.19312,36.5605,36.3819,-8.04904,-0.931967,-24.3819
618,0.309,4,2,4,0,0,0,0,0,0,-76.0573,178.918,-109.547,-78.4076,-83.6464,-86.0456,0,0,0,0,0,0,-6.97177,36.559,36.524,-7.86674,-0.517981,-24.5668
619,0.3095,4,2,4,0,0,0,0,0,0,-74.6197,179.427,-109.634,-78.9222,-83.5768,-87.0679,0,0,0,0,0,0,-6.74522,36.5611,36.6212,-7.72329,-0.145922,-24.7773
620,0.31,4,2,4,0,0,0,0,0,0,-73.27,180.02,-109.762,-79.5286,-83.626,-88.1375,0,0,0,0,0,0,-6.51255,36.625,36.6223,-7.65523,0.143111,-25.044
621,0.3105,4,2,4,0,0,0,0,0,0,-72.0006,180.638,-109.944,-80.1535,-83.7906,-89.2185,0,0,0,0,0,0,-6.26303,36.8057,36.6233,-7.70611,0.444212,-25.4183
622,0.311,4,2,4,0,0,0,0,0,0,-70.7926,181.19,-110.127,-80.6991,-84.0253,-90.2411,0,0,0,0,0,0,-6.0101,37.0658,36.5791,-7.84672,0.698644,-25.8658
623,0.3115,4,2,4,0,0,0,0,0,0,-69.6459,181.645,-110.309,-81.1351,-84.3165,-91.1787,0,0,0,0,0,0,-5.75742,37.3811,36.4948,-8.05424,0.926273,-26.3658
624,0.312,4,2,4,0,0,0,0,0,0,-68.544,182.001,-110.463,-81.4556,-84.6304,-92.0316,0,0,0,0,0,0,-5.52697,37.6783,36.3571,-8.25477,1.07233,-26.842
625,0.3125,4,2,4,0,0,0,0,0,0,-67.4444,182.255,-110.606,-81.6646,-84.9398,-92.806,0,0,0,0,0,0,-5.3303,37.988,36.1711,-8.48845,1.13982,-27.3198
626,0.313,4,2,4,0,0,0,0,0,0,-66.3139,182.344,-110.684,-81.6902,-85.1652,-93.4596,0,0,0,0,0,0,-5.12731,38.3483,35.9547,-8.78141,1.19077,-27.8319
627,0.3135,4,2,4,0,0,0,0,0,0,-65.1628,182.318,-110.679,-81.5734,-85.3105,-94.0256,0,0,0,0,0,0,-4.98169,38.6286,35.7257,-9.00453,1.15953,-28.2524
628,0.314,4,2,4,0,0,0,0,0,0,-63.9691,182.215,-110.583,-81.3398,-85.3331,-94.5374,0,0,0,0,0,0,-4.8605,38.8467,35.4823,-9.15256,1.10354,-28.6103
629,0.3145,4,2,4,0,0,0,0,0,0,-62.7072,182.021,-110.425,-81.0034,-85.2243,-94.99,0,0,0,0,0,0,-4.74526,39.0506,35.2955,-9.24083,1.08628,-28.9533
630,0.315,4,2,4,0,0,0,0,0,0,-61.387,181.778,-110.226,-80.606,-85.01,-95.4173,0,0,0,0,0,0,-4.60969,39.2363,35.1464,-9.29446,1.12713,-29.277
631,0.3155,4,2,4,0,0,0,0,0,0,-60.0222,181.484,-109.974,-80.1647,-84.696,-95.8176,0,0,0,0,0,0,-4.45597,39.3546,35.0504,-9.25328,1.24003,-29.5406
632,0.316,4,2,4,0,0,0,0,0,0,-58.5916,181.182,-109.683,-79.7226,-84.2797,-96.2325,0,0,0,0,0,0,-4.27887,39.4061,34.9949,-9.13543,1.43475,-29.7416
633,0.3165,4,2,4,0,0,0,0,0,0,-57.1,180.902,-109.404,-79.322,-83.8174,-96.6858,0,0,0,0,0,0,-4.09399,39.4094,35.0474,-8.94305,1.73867,-29.8992
634,0.317,4,2,4,0,0,0,0,0,0,-55.5522,180.644,-109.127,-78.9699,-83.2997,-97.1803,0,0,0,0,0,0,-3.86548,39.3767,35.1118,-8.71259,2.10622,-30.0295
635,0.3175,4,2,4,0,0,0,0,0,0,-53.9803,180.378,-108.849,-78.6514,-82.7667,-97.6869,0,0,0,0,0,0,-3.62718,39.3307,35.2355,-8.45395,2.52459,-30.1553
636,0.318,4,2,4,0,0,0,0,0,0,-52.4433,180.145,-108.563,-78.3858,-82.2615,-98.2225,0,0,0,0,0,0,-3.37696,39.281,35.3333,-8.20187,2.94748,-30.2834
637,0.3185,4,2,4,0,0,0,0,0,0,-50.9211,179.961,-108.308,-78.1929,-81.7945,-98.8014,0,0,0,0,0,0,-3.1371,39.1634,35.4788,-7.87886,3.39917,-30.3582
638,0.319,4,2,4,0,0,0,0,0,0,-49.3588,179.854,-108.076,-78.0971,-81.3274,-99.4639,0,0,0,0,0,0,-2.90186,39.059,35.606,-7.5802,3.83331,-30.4401
639,0.3195,4,2,4,0,0,0,0,0,0,-47.8041,179.837,-107.848,-78.0916,-80.8848,-100.208,0,0,0,0,0,0,-2.67861,38.9891,35.7232,-7.32082,4.23085,-30.5541
640,0.32,4,2,4,0,0,0,0,0,0,-46.2984,179.911,-107.641,-78.1842,-80.5137,-101.029,0,0,0,0,0,0,-2.46029,38.9293,35.8073,-7.08755,4.59227,-30.6727
641,0.3205,4,2,4,0,0,0,0,0,0,-44.8207,180.058,-107.449,-78.3516,-80.1937,-101.91,0,0,0,0,0,0,-2.22832,38.8882,35.863,-6.89467,4.94279,-30.83
642,0.321,4,2,4,0,0,0,0,0,0,-43.3797,180.228,-107.283,-78.5598,-79.9378,-102.814,0,0,0,0,0,0,-1.99526,38.9085,35.885,-6.76703,5.25182,-31.0426
643,0.3215,4,2,4,0,0,0,0,0,0,-41.9701,180.407,-107.162,-78.7996,-79.7503,-103.732,0,0,0,0,0,0,-1.78398,38.9647,35.8993,-6.6803,5.51944,-31.2953
644,0.322,4,2,4,0,0,0,0,0,0,-40.5823,180.625,-107.087,-79.1006,-79.6223,-104.69,0,0,0,0,0,0,-1.58923,39.0437,35.9004,-6.6244,5.75075,-31.5762
645,0.3225,4,2,4,0,0,0,0,0,0,-39.2614,180.853,-107.062,-79.428,-79.5904,-105.642,0,0,0,0,0,0,-1.37564,39.2115,35.8646,-6.66889,5.9668,-31.9531
646,0.323,4,2,4,0,0,0,0,0,0,-38.0294,181.084,-107.062,-79.7511,-79.6567,-106.563,0,0,0,0,0,0,-1.16656,39.3824,35.8479,-6.72526,6.19624,-32.3414
647,0.3235,4,2,4,0,0,0,0,0,0,-36.8329,181.287,-107.076,-80.0324,-79.7558,-107.443,0,0,0,0,0,0,-0.944052,39.5922,35.814,-6.81943,6.42213,-32.7706
648,0.324,4,2,4,0,0,0,0,0,0,-35.6636,181.421,-107.097,-80.2267,-79.8721,-108.255,0,0,0,0,0,0,-0.74108,39.7981,35.7624,-6.91243,6.62169,-33.1931
649,0.3245,4,2,4,0,0,0,0,0,0,-34.4966,181.468,-107.09,-80.3189,-79.9634,-108.987,0,0,0,0,0,0,-0.537513,40.0265,35.664,-7.02252,6.76985,-33.6378
650,0.325,4,2,4,0,0,0,0,0,0,-33.337,181.43,-107.076,-80.3385,-80.0525,-109.644,0,0,0,0,0,0,-0.328916,40.3105,35.5738,-7.16067,6.91574,-34.1274
651,0.3255,4,2,4,0,0,0,0,0,0,-32.1901,181.315,-107.036,-80.278,-80.1238,-110.227,0,0,0,0,0,0,-0.14815,40.5623,35.5032,-7.22957,7.04031,-34.5829
652,0.326,4,2,4,0,0,0,0,0,0,-31.0164,181.157,-106.959,-80.1747,-80.1366,-110.783,0,0,0,0,0,0,0.0143322,40.6883,35.4471,-7.1768,7.15777,-34.9156
653,0.3265,4,2,4,0,0,0,0,0,0,-29.807,180.936,-106.824,-80.0084,-80.064,-111.297,0,0,0,0,0,0,0.189604,40.8071,35.3842,-7.11007,7.27734,-35.24
654,0.327,4,2,4,0,0,0,0,0,0,-28.56,180.675,-106.617,-79.7795,-79.8835,-111.792,0,0,0,0,0,0,0.368111,40.9309,35.2747,-7.09984,7.3687,-35.5762
655,0.3275,4,2,4,0,0,0,0,0,0,-27.2686,180.36,-106.364,-79.4849,-79.6132,-112.256,0,0,0,0,0,0,0.54631,41.0573,35.1526,-7.09981,7.45358,-35.9114
656,0.328,4,2,4,0,0,0,0,0,0,-25.928,180.022,-106.05,-79.1419,-79.2425,-112.71,0,0,0,0,0,0,0.74533,41.1332,35.019,-7.05719,7.56349,-36.2076
657,0.3285,4,2,4,0,0,0,0,0,0,-24.514,179.688,-105.688,-78.7934,-78.7772,-113.194,0,0,0,0,0,0,0.94497,41.2014,34.9484,-6.97736,7.73371,-36.4847
658,0.329,4,2,4,0,0,0,0,0,0,-23.0689,179.342,-105.306,-78.4368,-78.281,-113.675,0,0,0,0,0,0,1.16038,41.2398,34.9354,-6.83442,7.96827,-36.7367
659,0.3295,4,2,4,0,0,0,0,0,0,-21.5753,178.994,-104.923,-78.0907,-77.749,-114.175,0,0,0,0,0,0,1.38056,41.2428,34.9776,-6.62061,8.24569,-36.9442
660,0.33,4,2,4,0,0,0,0,0,0,-20.0498,178.629,-104.542,-77.734,-77.194,-114.682,0,0,0,0,0,0,1.57729,41.2149,35.034,-6.3875,8.51547,-37.1212
661,0.3305,4,2,4,0,0,0,0,0,0,-18.5291,178.286,-104.161,-77.394,-76.6548,-115.214,0,0,0,0,0,0,1.77173,41.1715,35.0883,-6.15236,8.78487,-37.2864
662,0.331,4,2,4,0,0,0,0,0,0,-16.9955,177.921,-103.794,-77.0705,-76.1322,-115.744,0,0,0,0,0,0,1.99236,41.1429,35.1774,-5.90489,9.10792,-37.4752
663,0.3315,4,2,4,0,0,0,0,0,0,-15.4471,177.543,-103.455,-76.762,-75.627,-116.278,0,0,0,0,0,0,2.23578,41.0879,35.2929,-5.62365,9.48618,-37.6567
664,0.332,4,2,4,0,0,0,0,0,0,-13.9147,177.209,-103.136,-76.5192,-75.1617,-116.857,0,0,0,0,0,0,2.50405,41.0269,35.412,-5.31854,9.89526,-37.8394
665,0.3325,4,2,4,0,0,0,0,0,0,-12.4137,176.931,-102.836,-76.3507,-74.7432,-117.489,0,0,0,0,0,0,2.77578,40.9235,35.5362,-4.98108,10.3209,-37.9847
666,0.333,4,2,4,0,0,0,0,0,0,-10.9454,176.699,-102.549,-76.2484,-74.3628,-118.165,0,0,0,0,0,0,3.03996,40.8243,35.6527,-4.65436,10.7284,-38.1307
667,0.3335,4,2,4,0,0,0,0,0,0,-9.50009,176.505,-102.286,-76.2143,-74.0293,-118.881,0,0,0,0,0,0,3.27301,40.7473,35.7739,-4.34862,11.0994,-38.2868
668,0.334,4,2,4,0,0,0,0,0,0,-8.09686,176.341,-102.037,-76.2259,-73.7448,-119.621,0,0,0,0,0,0,3.49934,40.7044,35.8837,-4.09835,11.4473,-38.4756
669,0.3345,4,2,4,0,0,0,0,0,0,-6.72923,176.226,-101.805,-76.2802,-73.5079,-120.401,0,0,0,0,0,0,3.71381,40.6995,35.9603,-3.93901,11.7566,-38.707
670,0.335,4,2,4,0,0,0,0,0,0,-5.38796,176.152,-101.594,-76.3773,-73.319,-121.21,0,0,0,0,0,0,3.93924,40.734,36.0068,-3.84173,12.0414,-38.9892
671,0.3355,4,2,4,0,0,0,0,0,0,-4.07271,176.098,-101.402,-76.5047,-73.1698,-122.03,0,0,0,0,0,0,4.18104,40.8071,36.0203,-3.79338,12.3125,-39.3311
672,0.336,4,2,4,0,0,0,0,0,0,-2.78518,176.062,-101.233,-76.6648,-73.068,-122.854,0,0,0,0,0,0,4.42106,40.8693,36.0122,-3.75729,12.5697,-39.6769
673,0.3365,4,2,4,0,0,0,0,0,0,-1.52448,176.041,-101.093,-76.8503,-73.0237,-123.676,0,0,0,0,0,0,4.66102,40.9346,35.9696,-3.72549,12.7965,-40.0293
674,0.337,4,2,4,0,0,0,0,0,0,-0.31216,176.023,-100.963,-77.0376,-73.032,-124.479,0,0,0,0,0,0,4.89625,41.0008,35.9143,-3.69282,13.0102,-40.3856
675,0.3375,4,2,4,0,0,0,0,0,0,0.895444,175.919,-100.814,-77.1316,-73.0239,-125.197,0,0,0,0,0,0,5.14832,41.1532,35.8431,-3.74088,13.2285,-40.8447
676,0.338,4,2,4,0,0,0,0,0,0,2.06659,175.779,-100.667,-77.1817,-73.0352,-125.865,0,0,0,0,0,0,5.38188,41.3185,35.744,-3.81705,13.3852,-41.3059
677,0.3385,4,2,4,0,0,0,0,0,0,3.22873,175.612,-100.506,-77.1899,-73.0363,-126.494,0,0,0,0,0,0,5.58347,41.4942,35.6114,-3.91097,13.4538,-41.7567
678,0.339,4,2,4,0,0,0,0,0,0,4.38249,175.417,-100.345,-77.1804,-73.0394,-127.091,0,0,0,0,0,0,5.76733,41.6847,35.4692,-4.00072,13.4775,-42.1979
679,0.3395,4,2,4,0,0,0,0,0,0,5.53964,175.183,-100.192,-77.1567,-73.0304,-127.661,0,0,0,0,0,0,5.97431,41.8746,35.3511,-4.06209,13.5394,-42.6391
680,0.34,4,2,4,0,0,0,0,0,0,6.7174,174.906,-100.036,-77.0974,-72.9933,-128.199,0,0,0,0,0,0,6.205,42.0346,35.2216,-4.1113,13.6194,-43.0595
681,0.3405,4,2,4,0,0,0,0,0,0,7.89583,174.586,-99.8652,-76.9986,-72.9302,-128.696,0,0,0,0,0,0,6.44456,42.1699,35.088,-4.1536,13.7142,-43.4655
682,0.341,4,2,4,0,0,0,0,0,0,9.0736,174.225,-99.6441,-76.842,-72.8039,-129.156,0,0,0,0,0,0,6.68395,42.2371,34.9288,-4.16654,13.7835,-43.8061
683,0.3415,4,2,4,0,0,0,0,0,0,10.2704,173.844,-99.3904,-76.6567,-72.6347,-129.596,0,0,0,0,0,0,6.86984,42.2217,34.8098,-4.08012,13.8476,-44.0428
684,0.342,4,2,4,0,0,0,0,0,0,11.494,173.443,-99.0931,-76.4345,-72.4024,-130.029,0,0,0,0,0,0,7.0527,42.1865,34.6647,-3.99159,13.8902,-44.2628
685,0.3425,4,2,4,0,0,0,0,0,0,12.7314,173.004,-98.7627,-76.1839,-72.1363,-130.436,0,0,0,0,0,0,7.21685,42.1849,34.5302,-3.92476,13.9194,-44.5055
686,0.343,4,2,4,0,0,0,0,0,0,13.9821,172.55,-98.4161,-75.916,-71.8403,-130.841,0,0,0,0,0,0,7.3778,42.1975,34.4365,-3.83312,13.9796,-44.748
687,0.3435,4,2,4,0,0,0,0,0,0,15.2537,172.091,-98.0606,-75.6449,-71.5258,-131.262,0,0,0,0,0,0,7.53195,42.206,34.3639,-3.72097,14.0646,-44.9808
688,0.344,4,2,4,0,0,0,0,0,0,16.5412,171.63,-97.6752,-75.3652,-71.1736,-131.698,0,0,0,0,0,0,7.69736,42.244,34.304,-3.60566,14.1637,-45.2421
689,0.3445,4,2,4,0,0,0,0,0,0,17.856,171.168,-97.2608,-75.069,-70.7675,-132.162,0,0,0,0,0,0,7.89233,42.2936,34.2729,-3.47117,14.3135,-45.522
690,0.345,4,2,4,0,0,0,0,0,0,19.1918,170.692,-96.8248,-74.7451,-70.3235,-132.638,0,0,0,0,0,0,8.12436,42.3344,34.2787,-3.31314,14.5337,-45.8029
691,0.3455,4,2,4,0,0,0,0,0,0,20.5817,170.212,-96.3832,-74.4207,-69.8377,-133.142,0,0,0,0,0,0,8.37965,42.3795,34.3077,-3.14988,14.8066,-46.1088
692,0.346,4,2,4,0,0,0,0,0,0,21.9771,169.716,-95.9513,-74.1032,-69.365,-133.638,0,0,0,0,0,0,8.62968,42.3516,34.3869,-2.88545,15.118,-46.3382
693,0.3465,4,2,4,0,0,0,0,0,0,23.3795,169.219,-95.554,-73.8059,-68.9289,-134.137,0,0,0,0,0,0,8.85588,42.2464,34.4934,-2.54594,15.436,-46.4853
